add_date,shop_id,product_id,category_id,price,old_price
2024-09-30 03:07:09,350,4835635,8933,290,590
2024-09-30 03:07:09,350,4835638,8916,410,690
2024-09-30 03:07:09,350,4835641,8942,410,690
2024-05-29 02:07:41,350,4835644,8968,990,990
2024-09-30 03:07:09,350,4835647,8933,770,1290
2024-09-30 03:07:09,350,4835650,8916,290,590
2024-09-30 03:07:09,350,4835653,8942,530,890
2024-09-30 03:07:09,350,4835656,8933,490,990
2024-09-30 03:07:09,350,4835659,8916,350,590
2024-09-30 03:07:09,350,4835662,8916,1190,1190
2024-09-30 03:07:09,350,4835665,50448,1290,1290
2024-09-30 03:07:09,350,4835668,8933,530,890
2024-09-30 03:07:09,350,4835674,8942,350,590
2024-09-30 03:07:09,350,4835677,8942,410,690
2024-09-30 03:07:09,350,4835683,8942,350,590
2024-09-30 03:07:09,350,4835689,8916,990,990
2024-09-30 03:07:09,350,4835692,8916,770,1290
2024-09-30 03:07:09,350,4835695,8942,290,590
2024-09-30 03:07:09,350,4835701,8916,1090,1090
2024-09-30 03:07:09,350,4835704,8943,710,1190
2024-09-30 03:07:09,350,4835707,8942,410,690
2024-09-30 03:07:09,350,4835710,8933,410,690
2024-09-30 03:07:09,350,483581,390,2896,9672
2024-09-24 00:07:10,350,4836394,1139,2790,3990
2024-08-25 03:07:07,350,4836397,1139,2300,3290
2024-09-30 03:07:09,350,4836403,2253,2510,3590
2024-09-24 00:07:10,350,4836412,227,1830,2290
2024-09-30 03:07:09,350,4836430,1060,2008,2872
2024-09-30 03:07:09,350,4836436,389,2090,2990
2024-09-13 03:07:06,350,4836439,7085,1250,1790
2024-09-29 03:07:10,350,4836442,14813,2296,2872
2024-09-30 03:07:09,350,4836445,1350,2510,3590
2024-09-29 03:07:10,350,4836448,2251,1280,1832
2024-09-30 03:07:09,350,4836451,470,1432,2872
2024-09-30 03:07:09,350,4836457,2251,1600,2290
2024-09-30 03:07:09,350,4836460,2251,1280,1832
2024-09-30 03:07:09,350,4836469,379,2008,2872
2024-09-30 03:07:09,350,4836472,379,2510,3590
2024-07-10 03:07:09,350,4836481,229,2510,3590
2024-09-30 03:07:09,350,4836484,14813,1672,2392
2024-08-30 12:46:23,350,4836496,389,2510,3590
2024-09-30 03:07:09,350,4836508,2252,2090,2990
2024-09-30 03:07:09,350,4836511,208,1672,2392
2024-09-27 03:07:08,350,483801,298,790,1590
2024-09-30 03:07:09,350,483851,7634,2590,2590
2024-09-30 03:07:09,350,483852,244,2290,4590
2024-03-27 05:06:44,350,4838743,318,3290,4190
2024-09-30 03:07:09,350,483877,244,1390,2790
2024-03-20 05:06:42,350,4838800,367,790,1190
2024-04-01 05:06:44,350,483883,244,1240,2490
2024-06-04 03:07:01,350,483892,8916,2140,4290
2024-09-30 03:07:09,350,4840018,1221,7490,7490
2024-09-17 03:07:10,350,4840081,1700,6490,6490
2024-09-09 03:09:52,350,4840099,1700,7490,7490
2024-09-30 03:07:09,350,4841041,1578,6400,6400
2024-09-30 03:07:09,350,4841044,2260,6400,6400
2024-09-30 03:07:09,350,4841047,1578,4000,4000
2024-09-30 03:07:09,350,4841065,259,5900,5900
2024-09-30 03:07:09,350,4841068,1865,9990,9990
2024-04-23 18:07:16,350,4841083,1865,9490,9490
2024-09-30 03:07:09,350,4841086,1865,9490,9490
2024-09-10 03:07:42,350,4841473,1832,2990,3990
2024-09-30 03:07:09,350,4841728,1139,13990,13990
2024-09-30 03:07:09,350,4841737,226,3990,4990
2024-09-30 03:07:09,350,4841833,984,3650,3650
2024-07-31 03:07:10,350,4841842,984,3650,3650
2024-09-30 03:07:09,350,4841848,984,3650,3650
2024-09-30 03:07:09,350,4843549,183,6650,13300
2024-09-30 03:07:09,350,4843555,512,3000,4290
2024-09-30 03:07:09,350,4843564,422,1390,1990
2024-09-30 03:07:09,350,4843567,422,1390,1990
2024-09-30 03:07:09,350,4843756,14813,6290,8990
2024-05-24 02:06:50,350,4844005,8865,1043,1323
2024-09-13 03:07:06,350,4844026,8863,5390,5900
2024-09-30 03:07:09,350,4844032,14291,2550,3190
2024-09-30 03:07:09,350,4844056,8865,1490,1890
2024-09-25 16:08:23,350,4844059,8865,2090,2590
2024-09-30 03:07:09,350,4844068,8865,1490,1890
2024-09-19 03:07:08,350,4844626,908,6490,12990
2024-09-30 03:07:09,350,4844644,7086,2790,3990
2024-03-22 17:06:41,350,4844653,7086,2990,5990
2024-07-09 03:07:06,350,4844662,1795,5990,11990
2024-09-26 03:07:08,350,4844665,1795,4792,9592
2024-04-12 06:07:10,350,4845184,7951,4640,9290
2024-09-30 03:07:09,350,4845187,7951,5800,8290
2024-09-30 03:07:09,350,4845196,7951,1140,2290
2024-09-30 03:07:09,350,4845211,7081,7790,12990
2024-09-30 03:07:09,350,4845220,7951,3210,4590
2024-09-30 03:07:09,350,4845223,7951,3000,4290
2024-09-30 03:07:09,350,4845226,7951,2300,3290
2024-09-30 03:07:09,350,4845229,7951,3490,4990
2024-09-30 03:07:09,350,4845232,7951,3700,5290
2024-09-29 03:07:10,350,4845250,7951,4400,6290
2024-06-13 03:06:59,350,4845562,228,6599,6599
2024-09-30 03:07:09,350,4845733,8865,2390,2390
2024-09-30 03:07:09,350,4845736,8865,2390,2390
2024-05-28 02:07:14,350,4845901,7958,1090,1090
2024-08-29 03:07:07,350,4845907,7958,390,390
2024-09-30 03:07:09,350,4845922,7951,1590,1590
2024-09-30 03:07:09,350,4845925,7958,590,590
2024-06-13 03:06:59,350,4845937,7958,890,890
2024-05-28 02:07:14,350,4845946,7958,490,490
2024-09-30 03:07:09,350,4845970,306,790,790
2024-09-09 03:09:52,350,4845985,7958,390,390
2024-05-28 02:07:14,350,4845988,7958,1790,1790
2024-05-28 02:07:14,350,4845994,7958,890,890
2024-09-30 03:07:09,350,4846009,7952,2290,2290
2024-08-02 03:07:09,350,4846012,7958,690,690
2024-08-20 03:07:07,350,4846015,7958,1090,1090
2024-09-06 03:07:04,350,4846027,7958,590,590
2024-05-28 02:07:14,350,4846033,7958,890,890
2024-09-30 03:07:09,350,4846039,7958,990,990
2024-09-30 03:07:09,350,4846051,7958,690,690
2024-09-30 03:07:09,350,4846063,7958,890,890
2024-09-30 03:07:09,350,4846075,7958,290,290
2024-09-30 03:07:09,350,4846087,7958,690,690
2024-08-13 03:07:08,350,4846090,7958,490,490
2024-09-30 03:07:09,350,4846093,7958,890,890
2024-05-28 02:07:14,350,4846111,7958,890,890
2024-09-30 03:07:09,350,4846120,7958,490,490
2024-05-28 02:07:14,350,4846123,7958,1190,1190
2024-09-30 03:07:09,350,4846129,6735,1990,1990
2024-09-30 03:07:09,350,4846132,7958,590,590
2024-09-30 03:07:09,350,4846141,7958,890,890
2024-09-30 03:07:09,350,4846561,1139,14900,21290
2024-09-30 03:07:09,350,4846669,261,4790,5990
2024-09-30 03:07:09,350,4846672,261,4790,5990
2024-09-29 03:07:10,350,4846678,379,3912,5592
2024-09-30 03:07:09,350,4846681,2027,4304,6152
2024-09-30 03:07:09,350,4846684,7085,2790,3990
2024-09-11 03:07:24,350,4846687,379,3840,7690
2024-09-30 03:07:09,350,4846690,7085,2580,3690
2024-09-30 03:07:09,350,4846819,1379,1110,1590
2024-09-30 03:07:09,350,4846870,56,3490,4990
2024-09-09 03:09:52,350,4846879,212,2790,3990
2024-09-30 03:07:09,350,4846882,56,4890,6990
2024-09-30 03:07:09,350,4846885,56,4890,6990
2024-09-30 03:07:09,350,4846888,56,7490,7490
2024-09-30 03:07:09,350,4846894,212,2790,3990
2024-09-30 03:07:09,350,4846906,56,5390,7690
2024-09-30 03:07:09,350,4846960,1622,9490,18990
2024-09-30 03:07:09,350,4846963,1622,9490,18990
2024-09-30 03:07:09,350,4846966,7344,12490,24990
2024-09-30 03:07:09,350,4846969,14546,12490,24990
2024-09-18 03:07:18,350,4846972,9089,11490,22990
2024-09-30 03:07:09,350,4846975,14543,9790,19590
2024-05-15 06:07:42,350,4847215,1855,5690,5690
2024-08-13 03:07:08,350,4847335,1856,15290,15290
2024-07-16 03:07:04,350,4847416,1856,6890,6890
2024-03-14 05:06:42,350,4847419,1854,8490,8490
2024-06-18 03:06:58,350,4847422,1856,4890,4890
2024-02-26 11:06:02,350,4847443,1855,5690,5690
2024-03-27 05:06:44,350,4847725,290,1590,1990
2024-03-27 05:06:44,350,4847755,295,2390,2990
2024-03-27 05:06:44,350,4847767,290,1790,2290
2024-03-27 05:06:44,350,4847773,367,1590,1990
2024-03-27 05:06:44,350,4847803,6810,2390,2990
2024-03-27 05:06:44,350,4847818,8882,1090,1390
2024-03-27 05:06:44,350,4847827,6810,2790,3590
2024-03-27 05:06:44,350,4847854,6810,2790,3590
2024-03-27 05:06:44,350,4847860,300,1490,1890
2024-03-27 05:06:44,350,4847926,289,1190,1990
2024-03-27 05:06:44,350,4847947,594,1090,1290
2024-03-27 05:06:44,350,4847965,299,1090,1390
2024-03-27 05:06:44,350,4847986,367,1090,1290
2024-03-27 05:06:44,350,4848019,300,1390,1790
2024-03-27 05:06:44,350,4848028,2342,3390,4390
2024-03-27 05:06:44,350,4848034,367,1590,1990
2024-03-27 05:06:44,350,4848049,300,990,1490
2024-03-11 05:06:47,350,4848073,1418,1890,2990
2024-03-27 05:06:44,350,4848079,375,890,1090
2024-03-27 05:06:44,350,4848082,300,790,1490
2024-03-27 05:06:44,350,4848085,1379,990,1190
2024-03-27 05:06:44,350,4848139,334,2090,2590
2024-03-27 05:06:44,350,4848295,299,1690,2190
2024-03-27 05:06:44,350,4848304,1952,1090,1290
2024-03-27 05:06:44,350,4848349,16359,2190,2790
2024-03-27 05:06:44,350,4848358,328,1090,1390
2024-03-27 05:06:44,350,4848415,300,1390,1790
2024-09-30 03:07:09,350,484847,244,1040,2090
2024-09-30 03:07:09,350,484879,379,880,2952
2024-09-30 03:07:09,350,484887,244,1040,2090
2024-09-30 03:07:09,350,4852531,1379,1390,1990
2024-09-30 03:07:09,350,4852534,15785,1250,1790
2024-09-30 03:07:09,350,4852537,1379,1110,1590
2024-09-30 03:07:09,350,4852540,15785,1250,1790
2024-09-30 03:07:09,350,4852546,1379,1110,1590
2024-09-30 03:07:09,350,4852678,455,1410,1410
2024-09-30 03:07:09,350,4852723,1491,2690,3790
2024-09-30 03:07:09,350,4852729,8925,1650,1650
2024-09-30 03:07:09,350,4852738,455,1410,1410
2024-09-30 03:07:09,350,4852777,8916,3300,3300
2024-09-30 03:07:09,350,4852795,8925,2550,2550
2024-09-30 03:07:09,350,4852840,8875,1290,1290
2024-09-30 03:07:09,350,4852858,8875,1290,1290
2024-09-30 03:07:09,350,4852861,8875,1290,1290
2024-09-30 03:07:09,350,4853341,9178,3000,3000
2024-09-30 03:07:09,350,4853353,8895,2290,2290
2024-09-30 03:07:09,350,4853359,6931,6490,6490
2024-09-30 03:07:09,350,4853386,460,1800,1800
2024-09-30 03:07:09,350,4853389,8897,3990,3990
2024-09-28 03:07:13,350,4853404,460,1800,1800
2024-09-30 03:07:09,350,4853413,455,7500,7500
2024-09-17 03:07:10,350,4853419,9425,3000,3000
2024-09-30 03:07:09,350,4853425,460,1200,1200
2024-09-30 03:07:09,350,4853431,460,9490,9490
2024-09-30 03:07:09,350,4853452,678,19990,19990
2024-09-30 03:07:09,350,4853464,460,6490,6490
2024-09-30 03:07:09,350,4853473,460,450,450
2024-09-30 03:07:09,350,4853476,6931,3500,5000
2024-09-30 03:07:09,350,4853479,460,9490,9490
2024-09-30 03:07:09,350,4853488,7040,7990,7990
2024-09-30 03:07:09,350,4853497,455,10990,10990
2024-09-30 03:07:09,350,4853500,460,5700,5700
2024-08-01 03:07:06,350,4853506,460,650,650
2024-09-30 03:07:09,350,4853512,460,2900,2900
2024-09-30 03:07:09,350,4853515,460,3000,3000
2024-09-30 03:07:09,350,4853524,460,3000,3000
2024-09-30 03:07:09,350,4853542,460,11990,11990
2024-09-30 03:07:09,350,4853551,10732,3290,3290
2024-09-30 03:07:09,350,4853818,455,14790,14790
2024-09-25 00:07:10,350,4853878,367,510,900
2024-09-25 00:07:10,350,4853881,375,500,900
2024-09-30 03:07:09,350,4854370,230,7950,15900
2024-09-30 03:07:09,350,485492,14546,11990,11990
2024-09-30 03:07:09,350,4854940,526,3352,4792
2024-09-30 03:07:09,350,4854961,227,1950,2790
2024-09-30 03:07:09,350,485522,7299,620,890
2024-09-30 03:07:09,350,485529,7299,620,890
2024-06-29 03:07:07,350,4855489,246,2600,5190
2024-09-30 03:07:09,350,4858870,207,3840,5490
2024-09-09 03:09:52,350,4858903,1468,20999,29990
2024-08-09 03:07:08,350,4858912,59,16190,16190
2024-05-30 05:06:53,350,4858963,59,8290,14090
2024-09-30 03:07:09,350,4858987,56,14790,24890
2024-09-16 03:07:11,350,4859341,8000,710,2170
2024-09-30 03:07:09,350,4859344,7994,380,620
2024-09-30 03:07:09,350,4859350,7985,765,2510
2024-09-29 03:07:10,350,4859353,460,375,600
2024-09-30 03:07:09,350,4859356,7985,850,1250
2024-09-30 03:07:09,350,4859359,1795,12590,20990
2024-09-30 03:07:09,350,4859362,1795,12590,20990
2024-07-03 03:07:41,350,4859467,212,1340,2680
2024-05-17 15:06:54,350,4859482,56,882,1764
2024-06-16 03:07:03,350,4859485,1462,1180,2360
2024-04-10 06:08:20,350,4859488,1462,1150,1150
2024-07-26 03:07:04,350,4859515,56,1680,3360
2024-09-17 03:07:10,350,4859542,1462,1180,2360
2024-07-06 03:07:07,350,4859548,56,1450,2890
2024-09-28 03:07:13,350,4859557,56,1130,2260
2024-09-26 03:07:08,350,4859587,1462,990,1970
2024-09-06 03:07:04,350,4859797,56,950,1890
2024-07-19 03:07:45,350,4860223,7412,1250,2490
2024-09-29 03:07:10,350,4860316,1462,1000,1990
2024-06-25 03:06:56,350,4860340,56,1090,2170
2024-09-30 03:07:09,350,4861282,1742,10240,14632
2024-09-30 03:07:09,350,4861288,14546,11990,11990
2024-09-11 03:07:24,350,4861297,1702,9640,19290
2024-09-10 03:07:42,350,4861300,241,1040,2080
2024-04-09 05:08:33,350,4861303,7847,18590,18590
2024-09-30 03:07:09,350,4861306,14546,13850,19790
2024-06-09 03:07:27,350,4861309,1491,1220,1750
2024-09-30 03:07:09,350,4861315,14546,14900,21290
2024-09-30 03:07:09,350,4861318,14546,16300,23290
2024-09-30 03:07:09,350,4861324,14546,21410,30590
2024-09-30 03:07:09,350,4861351,14543,13990,13990
2024-09-30 03:07:09,350,4861357,1702,9990,9990
2024-09-30 03:07:09,350,4861363,14543,15110,21590
2024-09-11 03:07:24,350,4861375,9476,8512,17032
2024-09-25 16:08:23,350,4861378,1742,12800,18290
2024-09-30 03:07:09,350,4861387,14558,10800,15432
2024-09-30 03:07:09,350,4861417,1692,11590,11590
2024-09-30 03:07:09,350,4861420,14546,13850,19790
2024-09-30 03:07:09,350,4861429,1702,10990,10990
2024-09-30 03:07:09,350,4861438,14546,16300,23290
2024-09-30 03:07:09,350,4861441,1742,10700,15290
2024-09-30 03:07:09,350,4861474,1906,22990,22990
2024-09-30 03:07:09,350,4861480,1702,17290,17290
2024-09-10 03:07:42,350,4861483,361,1100,2190
2024-09-24 00:07:10,350,4861492,1693,6790,13590
2024-09-30 03:07:09,350,4861495,246,22990,22990
2024-09-30 03:07:09,350,4861504,14546,13850,19790
2024-09-30 03:07:09,350,4861516,14546,15110,21590
2024-09-30 03:07:09,350,4861528,1693,7140,14290
2024-09-30 03:07:09,350,4861537,246,22990,22990
2024-09-30 03:07:09,350,4861543,1702,16990,16990
2024-09-30 03:07:09,350,4861558,1692,11590,11590
2024-09-30 03:07:09,350,4861570,1702,11990,11990
2024-09-30 03:07:09,350,4861576,1702,10990,10990
2024-09-10 03:07:42,350,4861582,1491,1130,2250
2024-09-30 03:07:09,350,4861591,1702,17990,17990
2024-09-30 03:07:09,350,4861594,1702,17990,17990
2024-09-07 03:07:05,350,4861600,1905,7790,15590
2024-09-30 03:07:09,350,4861606,1702,10990,10990
2024-09-30 03:07:09,350,4861609,241,1140,2270
2024-09-29 03:07:10,350,4861630,1693,6390,12790
2024-09-30 03:07:09,350,4861648,1702,11990,11990
2024-09-30 03:07:09,350,4861651,1692,11990,11990
2024-09-30 03:07:09,350,4861654,1702,10990,10990
2024-09-23 12:07:17,350,4861657,1491,1130,2250
2024-09-19 03:07:08,350,4861660,1702,10910,15590
2024-09-30 03:07:09,350,4861672,1702,9990,9990
2024-09-30 03:07:09,350,4861678,1702,17990,17990
2024-09-10 03:07:42,350,4861681,1491,1130,2250
2024-09-10 03:07:42,350,4861696,241,1000,1990
2024-09-13 03:07:06,350,4861717,250,9640,19290
2024-09-06 03:07:04,350,4862524,59,13990,27990
2024-07-20 03:07:29,350,4862548,908,13990,27990
2024-07-08 03:07:06,350,4862782,1462,3790,7580
2024-08-07 03:07:13,350,4862815,1462,3790,7580
2024-04-25 06:07:58,350,4862857,1462,5580,7760
2024-09-30 03:07:09,350,4863148,1768,6392,13592
2024-09-30 03:07:09,350,4863151,1795,5990,13990
2024-09-30 03:07:09,350,4863154,1795,4792,11192
2024-09-30 03:07:09,350,4863160,1795,4792,11192
2024-09-15 03:07:06,350,4863256,7081,10490,20990
2024-05-04 06:07:43,350,4863310,1467,21990,21990
2024-09-30 03:07:09,350,4863322,1467,16490,21990
2024-09-30 03:07:09,350,4863379,347,23990,47990
2024-09-30 03:07:09,350,4863409,665,1390,2790
2024-09-30 03:07:09,350,4863412,59,14490,28990
2024-09-30 03:07:09,350,4863421,2264,11490,22990
2024-09-30 03:07:09,350,4863424,347,26990,53990
2024-09-30 03:07:09,350,4863433,347,19990,39990
2024-08-30 12:46:23,350,4863439,7086,7490,14990
2024-09-30 03:07:09,350,4863775,347,19990,39990
2024-05-29 02:07:41,350,4863778,2359,7590,7590
2024-09-30 03:07:09,350,4863949,7076,21990,21990
2024-09-30 03:07:09,350,4863952,254,16490,32990
2024-09-30 03:07:09,350,4863958,7076,21990,21990
2024-09-30 03:07:09,350,4864033,290,1390,1990
2024-09-25 00:07:10,350,4864165,50448,4500,4900
2024-09-30 03:07:09,350,4864264,37699,10490,14990
2024-09-30 03:07:09,350,4864300,37699,10490,14990
2024-09-30 03:07:09,350,4864306,908,20290,28990
2024-09-30 03:07:09,350,4864318,908,4790,7990
2024-09-30 03:07:09,350,4864327,207,4890,6990
2024-09-30 03:07:09,350,4864360,908,4790,7990
2024-09-30 03:07:09,350,4864375,8925,1590,1590
2024-09-30 03:07:09,350,4864405,8925,1590,1590
2024-09-30 03:07:09,350,486463,379,4232,8472
2024-09-30 03:07:09,350,4865170,1622,6990,13990
2024-09-30 03:07:09,350,4865173,14546,7490,14990
2024-09-30 03:07:09,350,4865179,14546,5990,11990
2024-09-30 03:07:09,350,4865185,6692,14990,29990
2024-08-05 03:07:33,350,4865188,935,6990,13990
2024-09-29 03:07:10,350,4865191,6692,14990,29990
2024-09-30 03:07:09,350,4865194,7086,3490,6990
2024-09-30 03:07:09,350,4865206,7086,4790,7990
2024-09-19 03:07:08,350,4865224,7086,2990,5990
2024-09-29 03:07:10,350,4865230,7086,2390,5990
2024-09-30 03:07:09,350,4865236,7076,15490,30990
2024-09-30 03:07:09,350,4865245,960,5990,11990
2024-09-30 03:07:09,350,4865248,2264,4190,6990
2024-09-30 03:07:09,350,4865251,6692,18590,30990
2024-09-30 03:07:09,350,4865254,7086,3590,5990
2024-09-30 03:07:09,350,4865260,985,3990,7990
2024-09-17 03:07:10,350,4865263,14546,5990,11990
2024-09-28 03:07:13,350,4865266,2264,3990,7990
2024-09-30 03:07:09,350,4865269,7076,11990,23990
2024-09-30 03:07:09,350,4865272,908,5590,13990
2024-09-30 03:07:09,350,4865275,908,7490,14990
2024-09-26 03:07:08,350,4865278,1622,5432,10872
2024-09-30 03:07:09,350,4865281,7076,13490,26990
2024-09-30 03:07:09,350,4865284,960,5990,11990
2024-09-30 03:07:09,350,4865293,907,6990,13990
2024-09-30 03:07:09,350,4865296,7076,11990,23990
2024-09-30 03:07:09,350,4865299,2264,4790,7990
2024-07-24 03:07:02,350,4865305,7086,3990,7990
2024-09-30 03:07:09,350,4865308,14543,6790,13590
2024-09-30 03:07:09,350,4865311,960,5990,11990
2024-06-26 03:07:00,350,4865314,7086,3590,5990
2024-09-29 03:07:10,350,4865320,984,2990,5990
2024-09-30 03:07:09,350,4865323,14546,5490,10990
2024-09-25 16:08:23,350,4865329,1736,5490,10990
2024-09-25 16:08:23,350,4865332,6825,15990,15990
2024-09-30 03:07:09,350,4865335,7086,2990,5990
2024-09-29 03:07:10,350,4865341,7081,7190,11990
2024-08-12 03:07:04,350,4865344,6690,7190,11990
2024-09-19 03:07:08,350,4865347,2260,5990,11990
2024-09-30 03:07:09,350,4866202,257,2840,5690
2024-09-30 03:07:09,350,4866205,255,3280,4690
2024-09-30 03:07:09,350,4866208,255,4840,9690
2024-09-30 03:07:09,350,4866211,455,700,700
2024-09-30 03:07:09,350,4866214,257,2840,5690
2024-09-30 03:07:09,350,4866217,460,2240,2240
2024-09-30 03:07:09,350,4866220,455,240,240
2024-09-30 03:07:09,350,4866223,460,4390,4390
2024-09-30 03:07:09,350,4866232,460,6840,6840
2024-09-30 03:07:09,350,4866235,257,3410,5690
2024-09-30 03:07:09,350,4866238,455,400,400
2024-09-30 03:07:09,350,4866244,16593,3490,4990
2024-09-30 03:07:09,350,4866412,6569,290,290
2024-09-30 03:07:09,350,4866415,7295,290,290
2024-09-30 03:07:09,350,4866430,7299,290,290
2024-09-05 03:07:06,350,4866439,6569,200,290
2024-09-30 03:07:09,350,4866451,7295,290,290
2024-09-30 03:07:09,350,4866454,7299,290,290
2024-09-30 03:07:09,350,4866499,7300,290,290
2024-09-30 03:07:09,350,4866505,7299,290,290
2024-09-07 03:07:05,350,4866508,6569,140,290
2024-09-30 03:07:09,350,4866514,7301,390,390
2024-09-30 03:07:09,350,4866517,6569,290,290
2024-09-30 03:07:09,350,4866535,7300,290,290
2024-09-30 03:07:09,350,4866541,7301,390,390
2024-09-30 03:07:09,350,4866544,6569,290,290
2024-09-19 03:07:08,350,4866547,6569,140,290
2024-09-30 03:07:09,350,4866550,7300,290,290
2024-09-30 03:07:09,350,4867597,7975,2590,2590
2024-09-30 03:07:09,350,4867603,7975,1990,1990
2024-09-30 03:07:09,350,4867606,7975,2590,2590
2024-09-30 03:07:09,350,4867609,8274,4290,4290
2024-09-30 03:07:09,350,4867612,7975,2990,2990
2024-09-30 03:07:09,350,4867615,7975,2590,2590
2024-09-30 03:07:09,350,4867618,7975,3290,3290
2024-09-30 03:07:09,350,4867621,8274,2990,2990
2024-09-30 03:07:09,350,4867624,7975,2990,2990
2024-09-30 03:07:09,350,4867630,7975,1590,1590
2024-09-30 03:07:09,350,4867636,7975,2290,2290
2024-09-30 03:07:09,350,4867639,8274,2990,2990
2024-09-30 03:07:09,350,4867642,7975,2590,2590
2024-09-30 03:07:09,350,4867651,7975,2290,2290
2024-09-30 03:07:09,350,4867657,8281,2590,2590
2024-09-30 03:07:09,350,4867660,8274,3990,3990
2024-09-30 03:07:09,350,4867663,7975,1290,1290
2024-09-30 03:07:09,350,4867666,7975,2990,2990
2024-09-30 03:07:09,350,4867669,8274,5590,5590
2024-09-30 03:07:09,350,4867672,7975,2290,2290
2024-09-30 03:07:09,350,4867678,8274,3290,3290
2024-09-30 03:07:09,350,4867684,8274,2290,2290
2024-09-30 03:07:09,350,4867687,7975,2590,2590
2024-09-30 03:07:09,350,4867690,7958,590,590
2024-07-07 03:07:09,350,4868434,252,51190,63990
2024-09-30 03:07:09,350,4868785,7348,7250,9090
2024-09-30 03:07:09,350,4868791,56,9090,9090
2024-08-25 03:07:07,350,4868950,619,14890,29790
2024-09-30 03:07:09,350,4868986,1149,16990,16990
2024-09-30 03:07:09,350,4869064,8269,1400,2300
2024-09-25 00:07:10,350,4869067,8274,2310,3300
2024-09-25 00:07:10,350,4869070,8271,1680,2400
2024-09-25 00:07:10,350,4869085,8269,1400,2000
2024-09-30 03:07:09,350,4869094,511,1900,3000
2024-09-25 00:07:10,350,4869097,8274,2800,4000
2024-09-30 03:07:09,350,4869100,8269,1820,2600
2024-09-28 03:07:13,350,4869106,295,2310,3300
2024-09-25 00:07:10,350,4869121,299,1800,2600
2024-09-30 03:07:09,350,4869130,364,1540,2200
2024-04-05 05:06:29,350,4869145,8269,1100,1280
2024-09-25 00:07:10,350,4869154,8271,1400,2000
2024-09-25 00:07:10,350,4869175,8278,1400,2000
2024-09-25 00:07:10,350,4869205,8269,1260,1800
2024-09-30 03:07:09,350,4869220,8269,1820,2600
2024-09-30 03:07:09,350,4869223,8269,1400,2000
2024-09-30 03:07:09,350,4869241,8271,1500,2200
2024-09-30 03:07:09,350,4869259,8269,1610,2300
2024-09-11 03:07:24,350,4869268,364,3000,3000
2024-09-30 03:07:09,350,4869289,8274,1820,2600
2024-09-30 03:07:09,350,4871053,868,29490,58990
2024-09-30 03:07:09,350,4871215,313,1890,3790
2024-09-27 03:07:08,350,4871218,1438,3210,4590
2024-09-30 03:07:09,350,4871221,527,1890,3790
2024-09-30 03:07:09,350,4871224,1428,3440,4590
2024-09-11 03:07:24,350,4871512,8887,390,390
2024-09-30 03:07:09,350,4871515,8887,390,390
2024-09-18 03:07:18,350,4871518,6931,390,390
2024-09-30 03:07:09,350,4871524,8887,390,390
2024-09-30 03:07:09,350,4871527,8887,390,390
2024-09-30 03:07:09,350,4871530,8887,390,390
2024-09-30 03:07:09,350,4871533,6931,390,390
2024-09-30 03:07:09,350,4871542,8887,390,390
2024-09-30 03:07:09,350,4871551,8887,390,390
2024-09-30 03:07:09,350,4871554,8887,390,390
2024-09-29 03:07:10,350,4871854,16593,1190,2990
2024-09-12 03:07:05,350,4871875,939,790,1990
2024-09-16 03:07:11,350,4871878,939,990,1990
2024-09-30 03:07:09,350,4871881,939,990,1990
2024-09-24 00:07:10,350,4871890,939,990,1990
2024-09-30 03:07:09,350,4871893,59,2150,3590
2024-09-09 03:09:52,350,4871899,59,1430,3590
2024-09-30 03:07:09,350,4871902,939,1190,1990
2024-09-12 03:07:05,350,4871908,939,990,1990
2024-09-30 03:07:09,350,4871911,908,2750,4590
2024-09-24 00:07:10,350,4871914,908,1430,3590
2024-09-30 03:07:09,350,4871923,908,1430,3590
2024-09-30 03:07:09,350,4871956,59,1990,3990
2024-08-03 03:07:10,350,4871959,7082,1990,3990
2024-09-30 03:07:09,350,4871971,7081,2150,3590
2024-09-30 03:07:09,350,4871980,1582,2150,3590
2024-09-30 03:07:09,350,4873114,14546,11990,11990
2024-09-16 03:07:11,350,4873117,14546,19190,23990
2024-09-30 03:07:09,350,4873120,14546,19990,24990
2024-09-30 03:07:09,350,4873123,1479,17352,24792
2024-09-30 03:07:09,350,4873126,14543,17350,24790
2024-09-30 03:07:09,350,4873129,14546,19190,23990
2024-09-30 03:07:09,350,4873132,1479,12590,17990
2024-09-30 03:07:09,350,4873138,14543,14550,20790
2024-09-30 03:07:09,350,4873141,14546,19190,23990
2024-09-30 03:07:09,350,4873144,14543,16090,22990
2024-09-30 03:07:09,350,4873147,14546,15110,21590
2024-09-30 03:07:09,350,4873150,1742,13850,19790
2024-09-30 03:07:09,350,4873153,14543,9090,12990
2024-09-30 03:07:09,350,4873156,1479,14990,14990
2024-09-30 03:07:09,350,4873159,14546,12990,12990
2024-09-30 03:07:09,350,4873162,1479,15110,21590
2024-09-30 03:07:09,350,4873165,14546,20990,29990
2024-09-30 03:07:09,350,4873168,14543,12310,17590
2024-09-30 03:07:09,350,4873171,14546,15390,21990
2024-09-30 03:07:09,350,4873174,1479,14990,14990
2024-09-30 03:07:09,350,4873177,14543,15390,21990
2024-09-30 03:07:09,350,4873180,2256,11990,11990
2024-09-30 03:07:09,350,4873183,9089,16790,23990
